,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
976,veris,1.3.5,action.misuse,action.misuse.vector.Non-corporate,Non-corporate facilities or networks,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
977,veris,1.3.5,action.misuse,action.misuse.vector.Physical access,Physical access within corporate facility,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
978,veris,1.3.5,action.misuse,action.misuse.vector.Remote access,Remote access connection to corporate network (i.e. VPN),non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
979,veris,1.3.5,action.misuse,action.misuse.vector.Web application,Web application,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
980,veris,1.3.5,action.misuse,action.misuse.vector.Other,Other,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
981,veris,1.3.5,action.misuse,action.misuse.vector.Unknown,Unknown,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
982,veris,1.3.5,action.misuse,action.misuse.result.Infiltrate,Do not use. Misuse inherently implies having permission so none can be gained.,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
983,veris,1.3.5,action.misuse,action.misuse.result.Exfiltrate,The misuse action exfiltrated data from the victim,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
984,veris,1.3.5,action.misuse,action.misuse.result.Elevate,Do not use. Misuse inherently implies having permission so none can be elevated.,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
985,veris,1.3.5,action.misuse,action.misuse.result.Lateral movement,The misuse action used security access or permissions already acuired,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
986,veris,1.3.5,action.misuse,action.misuse.result.Deploy payload,"e.g. cryptomining, ransomware, etc",non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
987,veris,1.3.5,action.misuse,action.misuse.result.Other,The result of the misuse action is not listed,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
988,veris,1.3.5,action.misuse,action.misuse.result.Unknown,The result of the misuse action is unknown,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
989,veris,1.3.5,action.misuse,action.misuse.result.NA,The misuse action did not have a result,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
990,veris,1.3.5,action.social,action.social.variety.Baiting,Baiting (planting infected media),non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
991,veris,1.3.5,action.social,action.social.variety.Bribery,Bribery or solicitation,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
992,veris,1.3.5,action.social,action.social.variety.Elicitation,Elicitation (subtle extraction of info through conversation),non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
993,veris,1.3.5,action.social,action.social.variety.Extortion,Extortion or blackmail,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
994,veris,1.3.5,action.social,action.social.variety.Influence,"Influence tactics (Leveraging authority or obligation, framing, etc)",non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
995,veris,1.3.5,action.social,action.social.variety.Propaganda,Propaganda or disinformation,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
996,veris,1.3.5,action.social,action.social.variety.Scam,"Online scam or hoax (e.g., scareware, 419 scam, auction fraud)",non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
997,veris,1.3.5,action.social,action.social.variety.Spam,Spam (unsolicited or undesired email and advertisements),non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
998,veris,1.3.5,action.social,action.social.variety.Other,Other,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
999,veris,1.3.5,action.social,action.social.variety.Unknown,Unknown,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1000,veris,1.3.5,action.social,action.social.vector.Documents,Documents,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1001,veris,1.3.5,action.social,action.social.vector.IM,Instant messaging,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1002,veris,1.3.5,action.social,action.social.vector.In-person,In-person,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1003,veris,1.3.5,action.social,action.social.vector.Phone,Phone,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1004,veris,1.3.5,action.social,action.social.vector.Removable media,Removable storage media,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1005,veris,1.3.5,action.social,action.social.vector.SMS,SMS or texting,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1006,veris,1.3.5,action.social,action.social.vector.Social media,Social media or networking,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1007,veris,1.3.5,action.social,action.social.vector.Software,Software,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1008,veris,1.3.5,action.social,action.social.vector.Website,Website,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1009,veris,1.3.5,action.social,action.social.vector.Other,Other,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1010,veris,1.3.5,action.social,action.social.vector.Unknown,Unknown,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1011,veris,1.3.5,action.social,action.social.target.Auditor,Auditor,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1012,veris,1.3.5,action.social,action.social.target.Call center,Call center staff,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1013,veris,1.3.5,action.social,action.social.target.Cashier,"Cashier, teller or waiter",non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1014,veris,1.3.5,action.social,action.social.target.Customer,Customer (B2C),non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1015,veris,1.3.5,action.social,action.social.target.Developer,Software developer,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1016,veris,1.3.5,action.social,action.social.target.End-user,End-user of the victim's products and/or services. Child of 'End-user or employee',non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1017,veris,1.3.5,action.social,action.social.target.End-user or employee,End-user or regular employee not otherwise listed. Parent of 'End-user' or 'Other employee',non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1018,veris,1.3.5,action.social,action.social.target.Executive,Senior staff with legal responsibility such as board members and corporate officers,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1019,veris,1.3.5,action.social,action.social.target.Finance,Finance or accounting staff,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1020,veris,1.3.5,action.social,action.social.target.Former employee,Former employee,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1021,veris,1.3.5,action.social,action.social.target.Guard,Security guard,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1022,veris,1.3.5,action.social,action.social.target.Helpdesk,Helpdesk staff,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1023,veris,1.3.5,action.social,action.social.target.Human resources,Human resources staff,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1024,veris,1.3.5,action.social,action.social.target.Maintenance,Maintenance or janitorial staff,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1025,veris,1.3.5,action.social,action.social.target.Manager,Manager or supervisor,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1026,veris,1.3.5,action.social,action.social.target.Other employee,Regular employee not otherwise listed. Child of 'End-user or employee',non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1027,veris,1.3.5,action.social,action.social.target.Partner,Partner (B2B),non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1028,veris,1.3.5,action.social,action.social.target.System admin,System or network administrator,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1029,veris,1.3.5,action.social,action.social.target.Other,Other,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1030,veris,1.3.5,action.social,action.social.target.Unknown,Unknown,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1031,veris,1.3.5,action.social,action.social.result.Infiltrate,The social action resulted in additional security access,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1032,veris,1.3.5,action.social,action.social.result.Exfiltrate,The social action exfiltrated data from the victim,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1033,veris,1.3.5,action.social,action.social.result.Elevate,The social action resulted in additional security permissions,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
1034,veris,1.3.5,action.social,action.social.result.Lateral movement,The social action used security access or permissions already acuired,non_mappable,,,9.0,enterprise,,,,,,,08/26/2021,08/26/2021
